,class_4FGL,Flux1000,PL_Index,LP_Index,LP_SigCurv,PLEC_ExpfactorS,PLEC_Flux_Density,Frac_Variability
4016,bcu-bll-fsrq-agn,2.2006791000000002e-10,1.8913486000000002,1.5339366,2.1848772000000003,0.33011436,1.8487278e-14,0.0
4017,bcu-bll-fsrq-agn,2.3634497e-10,2.2839005,2.1122081,2.5334346,0.31883922,1.2935097000000001e-13,0.42311642
4019,Soft,8.337818e-10,2.5832872000000004,2.5904238,3.783238,0.23429653,1.2777618e-12,0.6130979999999999
4021,Soft,4.8808485e-10,2.4220428,2.7266698,4.3190594,0.51212955,2.0136755e-13,0.0
4022,bcu-bll-fsrq-agn,1.481822e-08,1.6814327000000002,1.5691522,11.791061000000001,0.07712479,1.1855313999999999e-12,0.17724379999999998
4026,Soft,2.338997e-10,2.518765,2.0943313000000003,3.148317,1.2473813999999999,2.4211926e-11,0.34245044
4027,bcu-bll-fsrq-agn,1.7513675e-10,2.4142344,2.2977762000000004,2.9836384999999996,1.596801,1.1362718999999999e-13,0.40357143
4028,Soft,1.6262701e-09,2.5794639999999998,2.7619267000000005,3.4140363,0.84799784,5.8599637e-13,0.0
4030,Soft,7.4273715e-10,2.1778772,2.134347,2.0850964,0.06079948,2.6407907e-13,0.0
4031,Soft,1.870864e-10,2.4830391,2.3671729999999997,1.7579346999999999,0.23425755,3.180296e-13,0.3832458
4032,Soft,3.8653056e-10,2.3465688,2.0324316000000002,3.1384692000000003,0.88036555,5.840060000000001e-13,0.16118567
4033,bcu-bll-fsrq-agn,7.80276e-11,2.6426547,2.6843781000000004,0.49167427,0.027411163,2.0583219e-13,0.34841177
4034,bcu-bll-fsrq-agn,1.0062056e-09,2.1128669999999996,2.0152864,2.3601913,0.06909297,6.7521894e-13,0.41392510000000005
4036,bcu-bll-fsrq-agn,1.5134943e-09,1.9601276,1.9392218999999997,1.3288312,0.014464093999999999,1.7699371e-13,0.18136942
4037,bcu-bll-fsrq-agn,1.6813469e-10,2.0025105,1.8989098000000002,1.602642,0.13370922,2.1988701e-14,0.3746836
4039,Soft,2.1732327000000002e-10,2.5824057999999996,2.8004456,2.2491672,0.8902838,2.9835845e-13,0.84305316
4040,bcu-bll-fsrq-agn,2.9882644e-10,2.3639824000000003,2.3645337000000004,0.33174970000000004,-0.014241083,1.4336672e-13,0.27348694
4041,Soft,5.891689400000001e-10,2.2201974,2.2132490000000002,0.47370088,0.036413018,2.3483388e-13,0.42444783
4042,bcu-bll-fsrq-agn,5.382502e-10,2.0846093,2.0253596000000003,1.6396292000000001,0.080140114,1.3792071000000002e-13,0.26581302
4043,Soft,8.992623e-10,2.358506,2.3209767000000006,3.0392900000000003,0.1413677,3.3585965e-13,0.0
4045,MSP,1.3800202e-09,2.0881263999999997,1.7261567,9.538345,0.6536982,5.5288424e-13,0.0
4046,Soft,2.3122586e-09,2.6793202999999997,3.097473,5.0609236,1.2273041,4.0757515e-12,0.0
4048,bcu-bll-fsrq-agn,3.0347744e-10,2.302754,2.2460162999999995,2.6454399,0.49877299999999997,1.1627003e-13,0.33513814
4049,Soft,2.7914357e-10,2.2545726000000004,2.2040405,1.2948058999999998,0.0798551,1.8393566e-13,0.3333326
4051,bcu-bll-fsrq-agn,1.7781214e-10,2.1131442000000003,1.9408715,1.1412698000000001,0.18589681,3.833962e-14,0.124264024
4052,bcu-bll-fsrq-agn,3.8679662000000004e-10,2.1141546,2.0756912,0.82399315,0.05717208,5.155078e-14,0.42524940000000006
4053,Soft,5.812280000000001e-10,2.7171865,2.8861203,2.6913557,0.47968563,7.318850000000001e-13,0.0
4055,Soft,2.1420507000000001e-10,2.2957902000000003,2.2301497,1.6423313999999998,0.26415947,6.135983e-14,0.0
4057,bcu-bll-fsrq-agn,1.8906542e-10,2.1166053,2.0910714,0.70514727,0.06538748,1.7610222999999998e-14,0.33984318
4058,bcu-bll-fsrq-agn,2.1777903e-10,1.9406523,1.8412959999999998,1.5700120000000002,0.14395769,2.385025e-14,0.1553018
4059,bcu-bll-fsrq-agn,5.6176983e-09,2.005088,1.9149035,2.9920974,0.049309492,5.405420999999999e-13,0.6767576999999999
4060,Soft,1.2157336e-09,2.638373,2.6477,3.8623117999999996,0.64530486,5.117657999999999e-13,0.42117915
4061,Soft,2.0607795e-09,2.3574116000000003,2.3236585,2.8987486000000002,0.07096942,6.546158e-13,0.9284181
4062,Soft,1.6594383e-09,2.4235601000000004,2.3716936,5.4102745,0.108057156,6.4001919999999996e-12,0.26235613
4063,bcu-bll-fsrq-agn,1.2563754e-10,2.1059606,1.5462685,2.468812,0.6954319,2.2045184e-14,0.0
4064,Soft,4.7369975e-10,2.6640610000000002,2.8349946,3.2091289,1.2622143,5.716223000000001e-13,0.0
4065,bcu-bll-fsrq-agn,9.683388000000001e-11,1.7899797999999998,1.6490242,1.3135613000000002,0.33285305,1.6842261999999999e-15,0.66965216
4066,bcu-bll-fsrq-agn,3.0697894e-10,2.0875802,1.977856,1.7154988999999998,0.20864287,3.6727494e-14,0.0
4067,bcu-bll-fsrq-agn,1.4495737e-10,1.8607261000000002,1.5371175,2.3888632999999997,0.16794066,1.59079e-14,0.0
4068,bcu-bll-fsrq-agn,5.605481e-11,1.7971317999999998,1.4862768999999998,0.8208338,0.3525331,1.9158910000000003e-15,0.0
4069,bcu-bll-fsrq-agn,1.2257853e-10,1.7575531999999998,1.6992071,0.80664223,0.068456516,2.1949675e-15,0.0
4070,Soft,3.2244654e-10,2.7888215,2.894541,3.0734307999999997,1.421485,1.1247853999999999e-12,0.0
4071,bcu-bll-fsrq-agn,1.3218408e-10,1.7774127,1.6964491999999998,1.1579603,0.12809663,3.875909e-15,0.025508997999999998
4072,bcu-bll-fsrq-agn,1.2390064e-10,2.7287619999999997,2.785883,1.1872418,-0.011480735,1.0275674000000001e-12,0.48956009999999994
4073,Soft,1.3964926000000002e-10,2.4201740000000003,2.3794832,1.0664878999999998,0.1498226,1.0419794999999999e-13,0.0
4074,Soft,2.4351934e-10,2.316496,2.2480643,1.2986944999999999,0.14104046,8.5786365e-14,2.4923344
4075,bcu-bll-fsrq-agn,1.10996656e-10,2.1080627,1.9075849999999999,1.4721382,0.19002081,1.9376389000000002e-14,0.77967656
4076,Soft,2.2271910000000004e-09,2.2616970000000003,2.1457102000000003,6.4132843,0.08496551,5.6533709999999995e-12,0.031059162999999997
4077,Soft,2.4800714e-10,2.339413,2.3317987999999996,0.27297106,0.036445412999999996,2.846225e-14,0.0
4078,bcu-bll-fsrq-agn,1.4508053000000001e-10,2.3136744,2.1056862,2.253786,0.33405116,9.786633000000001e-14,1.0922395
4079,Soft,9.897737e-11,2.6951537,2.7428977000000003,2.6880665,2.8491993,4.632333999999999e-12,0.0
4080,bcu-bll-fsrq-agn,5.206038e-10,2.0431437,2.0239074,0.68829644,0.018927503000000002,5.371382e-14,0.37883884
4081,bcu-bll-fsrq-agn,1.01017104e-10,2.2319009999999997,2.1067765,2.9952986,1.8004392,2.5523215e-14,0.59042776
4082,Soft,2.0983637999999997e-10,2.4521479999999998,2.4465516,0.5989585999999999,0.40791997,3.0437718e-13,0.0
4083,Soft,8.460258e-10,2.5583327000000002,2.4073262000000004,5.2602444,0.21338803,6.8976144e-12,0.86083996
4084,Soft,5.974929e-10,2.6435895,2.92821,2.9201665,1.3018558999999998,5.546326e-13,0.0
4085,Soft,3.681908e-10,2.599168,2.94386,2.3930001,1.7086732,1.0327947e-12,0.5724052
4086,Soft,8.2932794e-10,2.6639206000000004,2.84214,2.5855856,0.35013318,3.4939472e-13,0.0
4087,Soft,3.4630500000000004e-09,2.5367563,2.613652,5.3002872000000005,0.65088534,9.811867e-13,0.0
4088,Soft,8.623748e-10,2.5449164,2.6184453999999997,2.861857,0.1325573,5.113618e-13,0.42466593
4089,bcu-bll-fsrq-agn,1.9881376e-10,2.5432446,2.5600723999999997,0.88607365,-0.016891098,3.9931120000000003e-13,0.41334987
4090,bcu-bll-fsrq-agn,3.025511e-09,1.7584514999999998,1.5693944,7.970598700000001,0.09884271,4.569102e-13,0.21657129999999997
4091,bcu-bll-fsrq-agn,1.8295641000000002e-10,2.0622637,1.5376812,0.99577993,0.38089629999999997,1.4103293e-14,0.8901995999999999
4093,Soft,3.9953347e-09,2.5652206000000004,2.8207948,5.795504599999999,0.9432715,1.2463493999999999e-12,0.16770545
4095,Soft,4.528951e-10,2.6355524,2.7151982999999995,2.3148433999999996,0.70581466,5.040343700000001e-13,0.48154607
4096,bcu-bll-fsrq-agn,1.040875e-10,2.1386118,1.8755872,1.3546731,0.30498114,1.9024389e-14,0.0
4097,bcu-bll-fsrq-agn,1.1708319e-09,2.113184,1.9937501,3.6913157,0.109724335,4.3187390000000004e-13,0.5992903
4099,Soft,1.8028883999999998e-10,2.5196509999999996,2.5292392,0.49854162,0.015647186,2.1964357e-13,0.48291382
4100,Soft,4.1805367999999997e-10,2.5493078,2.6714882999999996,1.2247287,0.07091716,1.8363701e-13,0.029788801
4101,Soft,5.3463090000000004e-09,2.5696517999999995,2.8665540000000003,7.125238,0.82063985,9.119591e-13,0.19181524
4103,bcu-bll-fsrq-agn,1.301677e-10,1.8472213,1.5839103,1.9686368000000003,0.41457713,4.5256483e-15,0.12898144
4104,Soft,2.5301367e-10,2.495579,2.5464556000000003,0.85642743,0.07468667,7.902123e-14,0.0
4105,Soft,8.331773e-10,2.420659,2.372309,2.3304524,0.044252988,3.2215216e-12,0.3797552
4106,Soft,2.7459064e-09,2.5092895,2.7476773,3.5783627,0.8245366,4.0233909999999997e-13,0.0
4107,MSP,4.975766e-09,2.081982,1.6995373,21.217674,0.8111524999999999,2.6733342e-12,0.040711395
4108,bcu-bll-fsrq-agn,8.951826e-11,1.6514025,1.7280881000000001,0.50105023,0.2854526,7.02053e-16,0.0
4109,Soft,1.988717e-10,2.625844,2.6454713,1.397985,0.14509198,3.0251799999999996e-13,0.0
4110,SNR,3.0166454e-09,1.7650422,1.6516991,3.4170849999999997,0.11231839,3.222618e-14,0.0
4111,psr,6.515408e-09,2.34498,2.1876504,11.789085,1.2855406999999999,9.610178e-13,0.0
4113,Soft,4.4915724000000004e-10,2.4862547000000004,2.5058935,1.5413437,0.24390686,1.4322411999999998e-13,0.0
4114,Soft,3.0823574e-10,2.605266,2.5806339,1.3710836000000002,0.06658479,1.6818683999999997e-12,0.59768003
4115,Soft,4.0700002000000003e-10,2.20445,2.1631088,1.9117118999999998,0.07913765,1.5484595999999999e-13,0.290864
4116,Soft,2.840851e-10,2.559814,2.8261142,1.5895032,0.44280246,1.4969315999999998e-13,0.0
4119,Soft,3.2264624e-09,2.6788642000000005,2.8581867,6.5214963,1.3026719999999998,2.1804214e-12,0.0
4120,Soft,1.1851262e-10,2.590974,2.6612945,1.531025,0.5632166999999999,3.1163117000000004e-13,0.91527337
4121,Soft,1.461346e-10,2.2887232,2.1681322999999995,1.1011123999999999,0.16522263,5.4903160000000004e-14,0.43241188
4122,Soft,1.6616188e-10,2.310422,2.2249672,1.5468191999999998,0.14754064,1.2060845e-13,0.47275686
4124,Soft,4.2859682e-10,2.508198,2.5956361,2.8508023999999996,0.71574885,2.9923759999999997e-13,0.27053568
4125,bcu-bll-fsrq-agn,2.794042e-10,2.0802095,1.8073804,2.7420855,0.57394415,3.347218e-14,0.0
4126,Soft,9.987228e-10,2.5009751000000002,2.5036395000000002,5.163353,0.44929728,8.506511e-13,0.77700454
4127,Soft,2.664373e-10,2.5602455,2.6170942999999998,1.8100262999999999,0.29463473,1.1565084e-13,0.0
4128,Soft,3.8419268e-10,2.699607,2.8542304,3.6062942000000002,1.9737023,1.891184e-12,0.0
4129,Soft,1.3753664e-09,2.6012037,2.5927138,6.076166000000001,0.15066013,6.1210078e-12,0.6531088
4130,Soft,1.276425e-10,2.6916296,2.5912986,1.080254,0.16184576,9.166346e-13,1.148185
4131,Soft,2.4039320000000002e-09,2.389951,2.5145020000000002,2.347773,0.3038548,1.2480533e-13,0.1263556
4132,Soft,5.6762955e-10,2.6918874,2.9285645000000002,3.5418031,1.165741,1.586026e-12,0.3489853
4133,Soft,6.674937e-10,2.5152879,2.490842,2.1773338,0.45821409999999996,2.1805099e-13,0.0
4135,bcu-bll-fsrq-agn,1.3884643e-10,2.0987334,1.9293398000000002,2.2528389,2.0787747,2.3482084000000002e-14,0.5936241999999999
4137,bcu-bll-fsrq-agn,2.0889336000000002e-10,1.9339232,1.6022433,3.2595336,0.31021106,2.7542507999999998e-14,0.22874499999999998
4138,Soft,1.2466349e-10,2.3473184,2.3043084,0.22052586,0.012436204,4.182641e-14,0.0
4139,Soft,3.0365221e-09,2.5506122,2.8899431,4.679183999999999,0.9309011,5.542374e-13,0.0
4140,Soft,1.9165345e-09,2.3201144,2.3462918,1.5540441,0.1197393,4.73989e-14,0.0
4141,Soft,2.5969047e-09,2.4813807,2.646357,3.178085,0.51461935,2.1724957e-13,0.14764062
4142,Soft,1.9365705e-10,2.4234183,2.365194,1.2294545000000001,0.09248249,2.516867e-13,0.0
4143,Soft,5.4243693e-10,2.1624281,2.170785,0.28828526,0.007118279,7.782048e-15,0.0
4145,Soft,3.7140073999999997e-10,2.5393686,2.5617267999999997,2.5021942000000004,0.5661503999999999,2.2712070000000002e-13,0.0
4146,psr,2.2148083999999998e-08,2.3089787999999998,2.0397525,24.360654999999998,0.78689706,3.694099299999999e-12,0.0
4147,Soft,3.785263e-09,2.4875429000000002,2.660412,4.333492,0.62189484,3.779488e-13,0.0
4151,Soft,4.885691e-10,2.5920248,2.511725,3.8857953999999997,0.8331626,9.751361e-13,0.06961937
4152,bcu-bll-fsrq-agn,1.0516933999999999e-10,1.7222745,1.4935256000000001,1.2985711000000002,0.3292053,1.799643e-15,0.0
4153,Soft,4.9799614e-10,2.5869612999999996,2.6660535,1.9847136000000003,0.5289379,2.2399213e-13,0.0
4154,Soft,4.7262133e-10,2.4759957999999997,2.2847657000000003,3.303357,0.417184,9.646151e-13,1.0123116
4156,Soft,7.659921e-10,2.4968326000000003,2.6084669,1.762778,0.26330492,1.1824817000000001e-13,0.0
4159,Soft,7.272264e-10,2.6078607999999996,2.6329133999999996,1.9233418999999998,0.26443332,2.749781e-13,0.0
4161,Soft,4.5463953e-09,2.5502481,2.9308076,6.006642299999999,0.9585046999999999,5.961241999999999e-13,0.0
4163,psr,9.201905e-09,2.3285515,2.0780218,11.122803999999999,0.5439930000000001,1.0561505e-12,0.0
4164,MSP,1.0906754e-09,2.257032,2.057056,6.576303500000001,0.46534505,7.0208043e-13,0.0
4166,bcu-bll-fsrq-agn,1.8655893000000002e-10,2.120582,2.134465,0.58817786,0.016361753,1.6722409e-14,0.4212119000000001
4167,Soft,1.4092061000000002e-10,2.229412,2.1875656,0.5802169,0.030949865,4.266244e-14,0.0
4168,Soft,3.7090064e-10,2.5212474,2.7921712000000003,1.0752852,0.46624404,2.2921424000000003e-13,0.0
4170,psr,4.291965e-09,2.3723752,2.1312118,13.826617,0.6751201,3.2762352000000002e-12,0.030853158
4172,Soft,8.300336e-10,2.5357006,2.5668363999999997,2.8056324,0.40835625,2.9982345e-13,0.0
4173,msp,1.2498443e-09,2.355142,2.1717215,5.3683157,0.51800734,4.775537599999999e-13,0.0
4174,bcu-bll-fsrq-agn,1.9466248e-10,2.195596,2.1957526,0.03553512,0.013151871,4.6968007e-14,0.15376814
4175,Soft,5.886125e-10,2.7511213,2.8635077,4.9583488,1.1675578000000002,1.5301603000000002e-12,0.0
4176,Soft,7.1534295e-10,2.7044277,2.921846,3.2956429,1.1173061000000002,8.774248700000001e-13,0.30988348
4177,MSP,3.9987067e-09,2.0794034,1.8979342000000001,19.591814000000003,0.91683817,1.9285949e-12,0.0
4178,Soft,4.5351523e-10,2.5244412,2.7379582,2.81255,0.789894,3.3298982e-13,0.0
4179,Soft,4.713019999999999e-10,2.5904596,2.7282324,4.0074296,1.4124548000000001,1.7402088e-12,0.090760626
4180,Soft,4.414639e-09,2.372391,2.3223906000000003,7.427630000000001,0.14215250000000001,3.6089489999999997e-12,1.3883235
4181,Soft,4.0576348e-10,2.519216,2.326188,3.5415349999999997,0.21169728,1.8875407e-12,0.4922885
4182,Soft,1.9988569e-09,2.493388,2.5588791,0.88296306,-0.0025111867999999997,1.3586292000000002e-13,0.16262342
4183,Soft,2.7134015e-09,2.5310512000000003,2.4330432,7.396998,0.15960737,1.4252239000000001e-11,0.68170226
4185,Soft,1.8198693e-10,2.6736497999999997,2.5490593999999995,1.6979904,0.31135634,1.1638440000000001e-12,0.3875401
4186,bcu-bll-fsrq-agn,1.2678844e-10,1.7571012,1.4157790000000001,2.3504287999999995,0.29761276,7.602646e-15,0.0
4187,Soft,1.4168196000000002e-10,2.4640534,2.5022955000000002,0.8000755999999999,0.03257772,9.612995e-14,0.26650423
4190,Soft,6.595831e-10,2.6439004,2.6871076,3.1215450000000002,0.5094187,5.977616999999999e-13,0.0
4191,bcu-bll-fsrq-agn,4.0359032999999997e-10,1.9991896,2.028698,0.9190649,-0.018668298,2.4531865e-14,0.43559086
4192,bcu-bll-fsrq-agn,6.4226825e-11,3.0096588,2.9940035,0.32687694,0.03179487,3.451492e-12,0.25429344
4194,Soft,3.2631167e-09,2.365382,2.4194481,5.067253599999999,0.18464671,1.6964908999999999e-12,0.034723055
4195,bcu-bll-fsrq-agn,1.3921385e-10,1.9294003,1.6827848,1.7412324000000001,0.28819320000000004,8.356858000000001e-15,0.31130072
4196,Soft,1.545467e-10,2.568793,2.4703124,2.908999,0.5555519,4.4570733e-13,0.33194718
4197,Soft,4.776985e-10,2.5255330000000002,2.6575186,2.8551316000000004,0.33189303,2.9344699999999996e-13,0.0
4198,Soft,6.525468e-10,2.3770406000000004,2.4009702,2.89226,0.49814764,1.7576647e-13,0.3460296
4199,Soft,5.450047e-10,2.4840133,2.4392202000000003,4.50643,0.76860476,3.9928920000000005e-13,0.36003372
4200,msp,7.370117e-10,2.1159375,1.7221080000000002,7.930503,0.78431684,4.1010495e-13,0.0
4201,bcu-bll-fsrq-agn,2.7072114e-10,2.2027042000000003,1.9012072,2.4871392000000005,0.37121215,7.98025e-14,0.5557451
4203,Soft,1.7032264e-09,2.3991046000000003,2.1707401,8.906403,0.7152,1.8136200000000001e-12,0.0
4204,Soft,8.157755999999999e-11,2.8152423,2.6864207,1.3480704,0.21788034,1.0565793e-12,0.73602676
4206,Soft,2.5118727e-09,2.5796275,2.6481357000000005,4.2189674,0.84250295,6.754346400000001e-13,0.0
4207,Soft,6.523153e-10,2.5948122000000002,2.6319049999999997,3.3318160000000003,1.1489103,4.3336485e-13,0.0
4208,Soft,4.357847e-10,2.114965,2.1113276,0.12189812,0.020274688,2.4392984e-14,0.0
4209,Soft,9.623666e-10,2.5271642000000005,2.452484,2.4694088,0.5635411,3.2242072e-13,0.0
4210,bcu-bll-fsrq-agn,1.0764676e-09,2.0833406,1.9554747,3.6710806000000002,0.068162926,8.5175416e-13,0.63512194
4211,Soft,6.3894384e-10,2.5995328,2.7436682999999995,4.8018594000000006,0.46060379999999995,6.558411e-13,0.6687139
4212,Soft,2.7114588e-09,2.660727,2.9792976,5.0878687000000005,0.9495278,1.0622551000000002e-12,0.2893166
4213,Soft,3.0189526e-10,2.4468257,2.4678447,0.6019177,0.013642706000000001,6.7545145e-14,0.69621783
4215,Soft,3.3918872999999997e-10,2.5117555,2.477106,3.0352582999999997,0.6929131,3.0909737e-13,0.24746871
4218,MSP,1.1580866e-09,2.3139179,1.8340419999999997,8.783818,0.9511988000000001,7.4386135e-13,0.0
4219,Soft,1.2552385e-09,2.332916,2.247823,5.6455116,0.13878873,2.3670206e-12,0.0
4220,bcu-bll-fsrq-agn,1.5120607e-09,2.0136032,1.9214925999999999,3.3945877999999996,0.042617764,1.1065686000000002e-12,0.40790996
4221,Soft,4.839635e-10,2.6380575,2.6230974,1.2515371000000002,0.09500362,4.0161513e-13,0.0
4222,bcu-bll-fsrq-agn,1.2377645e-10,2.4948843,2.4917127999999997,0.12738821,0.10426877400000001,1.6986406e-13,0.0
4223,Soft,4.2190262e-10,2.4769187,2.4504366,2.8164728,0.22884288,7.528656e-13,0.5070676
4225,Soft,1.3767761e-09,2.4416564,2.5833106,1.916927,0.24715845,6.9368177e-14,0.0
4226,Soft,2.976671e-10,2.643709,2.6680741,4.679956400000001,2.566416,4.5633744e-12,0.0
4228,Soft,2.8576025e-10,2.2566200000000003,2.2448683,0.5240151,0.028799263999999998,6.060662e-14,0.80398905
4229,bcu-bll-fsrq-agn,8.593592e-11,1.9114673,1.8190712,0.90594774,0.10427067,4.5821365e-15,0.34450036
4231,Soft,3.9514056e-10,2.5865037,2.5605792999999997,1.5453877,0.09988584,1.1132816999999998e-12,1.5389178
4232,Soft,2.5457464e-08,2.1759703,2.2378004000000002,3.3685652999999998,0.015491853500000001,4.935338999999999e-13,0.07876974
4233,Soft,2.5195723e-10,2.684567,2.7288864,4.1477923,2.1107996,1.3813753e-12,0.20322354
4234,Soft,9.6329694e-11,2.5416682,2.308497,1.7376715,0.38491976,1.9267994e-13,0.31193954
4235,bcu-bll-fsrq-agn,3.852133e-10,2.1425682999999998,2.043658,2.0012896000000002,0.11362923,1.3938502000000001e-13,0.5909843000000001
4237,Soft,3.1288097000000004e-10,2.5396482999999996,2.6501455000000003,1.5898308,0.10600467,1.3886697e-13,0.0
4239,msp,2.4585297999999997e-10,2.2565331000000004,2.0530470000000003,4.370057599999999,2.2833025,8.2164134e-14,0.0
4240,bcu-bll-fsrq-agn,1.5117302e-10,2.1898603,2.1713006,2.005248,-0.06344651,1.089071e-14,0.0
4241,Soft,3.0920094e-10,2.4960191000000003,2.3214884,2.5490222,0.6854504,3.4998109999999997e-13,0.0
4242,Soft,1.2472594e-08,2.4059699,2.3376691000000003,23.251656,0.16183104,7.379562e-11,0.7053676
4243,Soft,1.43127e-10,2.6387842,2.6890242000000004,1.3084579,0.11451889999999998,3.3121e-13,0.7082854999999999
4244,Soft,5.8334887e-10,2.6918108,2.938821,3.6246102,1.0459219000000002,1.1385107e-12,0.0
4246,Soft,5.154718e-10,2.5001418999999996,2.6167963,3.5525613,0.61864763,3.9549591999999996e-13,0.0
4247,Soft,3.831657e-10,2.5187783,2.481583,3.1533937,0.62155724,3.80656e-13,0.44391629999999993
4248,bcu-bll-fsrq-agn,1.722811e-10,2.2331237999999995,1.7591369,3.5312436000000003,1.3854988000000001,7.008345e-14,0.45442146
4249,Soft,2.567983e-10,2.6775262000000004,2.650713,0.5608010999999999,0.12211522,5.7951143e-13,1.4882233999999999
4250,Soft,1.0604357e-08,2.3340009999999998,2.411932,4.345925,0.15942112,4.594917000000001e-13,0.0
4251,bcu-bll-fsrq-agn,9.426204000000001e-11,2.7267959999999998,2.7123342,0.47626483,-0.02446394,4.690711e-13,0.17032048
4252,bcu-bll-fsrq-agn,1.3738721e-10,1.8273853,1.7758268,0.38188788,0.1257,2.6497607e-15,0.0
4253,bcu-bll-fsrq-agn,2.8597807e-10,2.1182191,2.0463337999999998,1.8199990000000001,0.12480667,6.978429e-14,0.0
4254,Soft,7.759567e-10,2.4985123,2.5821464,3.0876262000000003,0.38767442,3.1968993999999996e-13,0.4635612
4255,Soft,4.513324000000001e-09,2.5056472000000003,2.7887785,4.540536,0.66562563,3.9260907e-13,0.0
4256,Soft,1.9007923e-10,2.3407567000000005,2.3270473,0.6735880999999999,0.05433485,6.981159e-14,0.0
4257,bcu-bll-fsrq-agn,9.400802e-11,1.8930744,1.5068628000000002,1.725125,0.38602220000000004,5.3800128e-15,0.0
4258,Soft,2.2504479e-10,2.4589162,2.433409,2.7691178,0.61325485,1.7664579999999998e-13,0.0
4260,bcu-bll-fsrq-agn,1.0555388500000001e-10,2.1161272999999996,2.1238985,0.15167046,0.011184548,1.2061474e-14,0.42348218
4261,Soft,1.0412382e-09,2.4276824,2.3601142999999998,3.317446,0.059003484,6.1186247e-12,0.91588706
4262,bcu-bll-fsrq-agn,7.999935400000001e-11,1.8224586,1.7156093000000001,1.3623811000000001,0.07947562,3.0956312e-15,0.9968186
4263,bcu-bll-fsrq-agn,1.226425e-09,1.9106241000000002,1.7022968999999997,4.1487393,0.13095029,1.1570814e-13,0.28337026
4265,bcu-bll-fsrq-agn,1.1198223e-10,1.6908811000000001,1.6201483,0.9999359,0.104736865,2.0828423999999997e-15,0.0
4266,Soft,3.669918e-10,2.6821094,2.5809205000000004,3.0819376,0.124863125,6.1871294e-12,0.49185202
4267,Soft,2.3500948e-09,2.5572824,2.7782133,3.2225542000000003,0.6911789,2.937822e-13,0.25222757
4268,Soft,2.6050335e-09,2.4787412,2.6733467999999996,2.8601696,0.3906027,1.4214454e-13,0.0
4270,Soft,4.9639887e-10,2.5148513,2.4658352999999997,2.2807553,0.21132559,5.5129723e-13,0.0
4271,Soft,3.719923e-10,2.7317273999999996,2.779907,4.159875,0.9222294,1.3690841999999999e-12,0.0
4273,Soft,3.9304462e-10,2.4258952000000003,2.249722,2.4408846,0.16086447,8.2935704e-13,0.65534693
4275,Soft,4.828635e-09,2.5106409,2.7290657000000005,3.9346454,0.35612437,2.6135588e-13,0.0
4276,MSP,4.2395462e-10,2.1947683999999996,1.9767324,5.3701544000000005,0.87724113,1.7397282e-13,0.042499117999999995
